0.01498405 13.64427 
0.3010915 12.81633 
0.9326367 13.29989 
0.3582548 14.15401 
0.6191902 16.30502 
0.9878352 2.350472 
0.9420786 13.97106 
0.1584679 1.928384 
0.3754569 13.46802 
0.3654198 4.391683 
0.7505152 4.558063 
0.3485867 0.9268171 
0.9526436 12.09303 
0.6495822 13.3535 
0.7584289 12.03347 
0.8848503 13.86006 
0.2492145 10.72107 
0.410964 13.73045 
0.751247 9.586964 
0.5809744 4.260775 
0.1040294 0.6897688 
0.578395 13.63706 
0.7846093 13.15659 
0.6320752 4.756125 
0.1508253 0.5199179 
0.4147338 2.538443 
0.4412106 2.958477 
0.1238522 0.7172451 
0.734736 11.24144 
0.612478 11.40677 
0.4152153 11.59848 
0.6912734 3.977958 
0.1915552 2.066216 
0.37824 11.12173 
0.9443782 4.039173 
0.06538929 2.635908 
0.8199937 3.44806 
0.509391 2.244512 
0.67851 11.74927 
0.04969162 0.3871988 
0.2010268 1.54262 
0.337373 1.730059 
0.4000045 12.80508 
0.09537672 1.470523 
0.9654467 14.61158 
0.9962621 11.97474 
0.02582438 9.044928 
0.03100088 11.88007 
0.8316574 13.34233 
0.4075233 9.830847 
0.1388658 1.194822 
0.9615772 4.09869 
0.2193719 1.55456 
0.1113087 11.30555 
0.3093475 0.5057563 
0.2877782 12.06965 
0.7291295 12.33825 
0.367798 3.700123 
0.326021 11.4766 
0.6932443 3.696435 
0.01013018 4.348045 
0.8374415 12.36665 
0.6878727 11.46924 
0.008147703 2.907494 
0.6410427 10.16858 
0.3381542 11.23244 
0.05966493 10.03029 
0.1563666 2.671207 
0.7909714 13.11747 
0.6454708 10.90177 
0.580593 13.42571 
0.1442291 1.487597 
0.7508141 2.156622 
0.8783417 2.073883 
0.7730445 6.418869 
0.5247019 2.681971 
0.2076884 1.732072 
0.8892784 13.17817 
0.9183381 13.25294 
0.6586887 12.17496 
0.1677731 11.82348 
0.6773295 13.61784 
0.8568678 4.118478 
0.9619488 5.573693 
0.1165936 11.78373 
0.6724819 12.47185 
0.3797047 2.555322 
0.9570889 18.82855 
0.5324056 2.45699 
0.7827214 4.41007 
0.3965509 11.34647 
0.2881263 0.8473237 
0.3305083 11.23856 
0.5259248 9.476353 
0.6331318 13.41498 
0.5346412 13.3482 
0.9551889 5.917902 
0.1819497 1.288495 
0.8988175 12.45086 
0.893524 7.623679 
0.1703498 1.541501 
0.8801816 4.599802 
0.5203233 11.05018 
0.1111488 9.213524 
0.1179434 10.20183 
0.9982478 12.92027 
0.6413534 11.97385 
0.01305546 12.94492 
0.9278078 12.40321 
0.7492163 12.04649 
0.8264776 11.28063 
0.04819137 1.43668 
0.8563087 3.819084 
0.9511395 5.463894 
0.1775984 1.307251 
0.6235137 13.61405 
0.5257645 3.496149 
0.07339495 2.372881 
0.02077916 -0.2502644 
0.01065314 0.6872661 
0.1561363 1.062809 
0.5664445 11.47275 
