0.143829 2.025884 
0.7624302 5.695517 
0.7819588 5.825058 
0.2171049 4.497578 
0.7146972 5.199559 
0.2930836 2.548072 
0.2710731 4.419981 
0.9031641 6.737094 
0.9345514 6.387565 
0.4529993 3.763493 
0.3291692 6.637245 
0.3987957 4.931015 
0.1694475 8.704401 
0.209014 1.420361 
0.8275619 8.664663 
0.3471396 4.201326 
0.5991873 6.530549 
0.4524034 5.413498 
0.09315281 3.241178 
0.8961139 7.158217 
0.2629025 5.303037 
0.7111649 6.139484 
0.249534 3.301539 
0.8966193 4.755008 
0.1744168 3.682098 
0.4681169 6.262218 
0.7954929 6.428512 
0.3414659 1.927656 
0.4785404 3.568288 
0.2607836 5.57383 
0.9858351 7.587887 
0.4383816 3.65483 
0.7306666 7.674395 
0.6808723 6.324692 
0.9076495 4.459508 
0.7608668 5.789552 
0.8536517 5.926642 
0.2546868 3.046588 
0.453843 6.545197 
0.7849286 8.018169 
0.5917132 4.832806 
0.9880437 7.330183 
0.9275974 6.549735 
0.8855627 9.051602 
0.5692941 6.949183 
0.9198953 7.08703 
0.2901734 3.604185 
0.2562314 3.932776 
0.7209541 4.962754 
0.1627887 10.50604 
0.4821364 4.624633 
0.980341 6.938301 
0.714786 5.638577 
0.603208 7.944375 
0.7565982 7.764954 
0.04258244 5.589323 
0.892577 5.549977 
0.7666924 7.554944 
0.4722881 4.949354 
0.897596 6.24424 
0.4071475 6.048765 
0.7671705 7.986875 
0.9416312 7.532264 
0.7651898 6.203398 
0.6506731 4.370616 
0.9233384 6.561333 
0.270002 6.95133 
0.9600516 7.525634 
0.4413249 5.590179 
0.2624218 7.935941 
0.3625918 5.656094 
0.9026428 5.098679 
0.2947955 4.265605 
0.2143291 7.449089 
0.05215062 1.420296 
0.9361443 6.76521 
0.8405176 4.937512 
0.6129288 5.609636 
0.04851307 2.861424 
0.2697191 3.629366 
0.7606472 5.160692 
0.9174571 8.559372 
0.04259474 4.180761 
0.6231262 3.614996 
0.02579152 2.938362 
0.9968608 7.296906 
0.1777187 5.04 
0.654859 4.410437 
0.6612391 6.661784 
0.82055 6.569092 
0.8766871 5.363103 
0.08243931 4.327764 
0.8306908 8.205522 
0.4170176 6.451795 
0.06664776 4.912909 
0.1043363 3.731154 
0.7311237 5.773227 
0.594065 4.527476 
0.5345831 2.974257 
0.0485054 2.93723 
0.6153371 4.833301 
0.7388511 5.752265 
0.1177997 4.990068 
0.3666015 4.469741 
0.1350352 4.820116 
0.2971176 5.499668 
0.9080733 6.564852 
0.1129188 8.432874 
0.5645493 6.480977 
0.008583148 6.75242 
0.7875022 5.543616 
0.8071607 4.933454 
0.5092195 6.728306 
0.4784241 3.589909 
0.4030773 4.387627 
0.5436528 4.250129 
0.00786721 3.564262 
0.1738953 3.191995 
0.8968619 6.738148 
0.519487 5.162731 
0.9732139 8.224158 
0.8054844 6.931549 
0.9490316 6.306332 
0.2853574 4.730216 
0.6190588 5.712939 
0.7951615 7.094912 
0.9355668 7.891746 
0.5266529 6.050551 
0.8318934 4.928911 
0.8001164 9.337832 
0.658077 7.36398 
0.9955972 6.090592 
0.8456222 6.093514 
0.8798906 5.2745 
0.4829198 4.879637 
0.0948976 2.615626 
0.02826749 2.415576 
0.009439711 2.092771 
0.8230918 5.252111 
0.0430404 3.092451 
0.8231709 3.968753 
0.09185913 6.238225 
0.8641377 4.812013 
0.02266803 3.301664 
0.05063991 1.120315 
0.9491412 5.265065 
0.2281482 9.417037 
0.6267693 4.8502 
0.4396201 3.268434 
0.5997731 4.125129 
0.9686339 8.147427 
0.9942048 8.926429 
0.2735337 4.144717 
0.2871685 2.491575 
0.1999772 5.878331 
0.1962447 5.387087 
0.991003 7.312403 
0.9553468 6.828237 
0.5062451 3.145779 
0.2364312 6.427272 
0.5173168 4.499263 
0.5777826 7.767169 
0.2183344 5.038133 
0.2225562 4.586847 
0.8251242 5.412742 
0.3632413 6.296011 
0.9240387 8.109762 
0.3209624 3.697271 
0.1200488 5.283975 
0.2104994 5.358034 
0.559181 8.033962 
0.4033265 3.73463 
0.7895449 5.681587 
0.4710456 4.442697 
0.8732811 6.298551 
0.176098 3.22919 
0.3051597 6.082053 
0.3957225 5.70828 
0.004994244 5.113991 
0.8985059 7.388302 
0.4242806 4.599192 
0.02075437 3.824082 
0.6325834 5.280242 
0.2536358 1.553787 
0.7899845 7.131123 
0.1146016 2.90457 
0.06910671 4.396233 
0.200499 2.955963 
0.2935407 3.635065 
0.3914044 3.08661 
0.3539407 4.153222 
0.00305126 3.168525 
0.3042927 3.379694 
0.5312141 6.43717 
0.8639098 5.13214 
0.2592086 4.52286 
0.09397494 3.883228 
0.0838896 1.359271 
0.2577442 3.693714 
0.08654001 2.832941 
0.1177885 2.882965 
0.1863047 4.858104 
0.06949483 4.351711 
0.3386232 3.729861 
0.8603539 5.029277 
0.7815425 9.739156 
0.2772022 4.424732 
0.7231614 6.39096 
0.6333212 5.358758 
0.1563347 4.421628 
0.1527394 4.924641 
0.158852 3.542466 
0.8950884 7.321763 
0.2899394 4.61813 
0.01861949 6.8075 
0.04962032 4.583277 
0.5931861 5.548179 
0.2413538 1.79038 
0.3041421 4.494617 
0.7944936 5.397992 
0.7506611 3.340458 
0.5893454 4.601892 
0.1362114 4.621829 
0.6274818 5.280237 
0.8648428 6.433013 
0.597692 8.995403 
0.1979699 4.752484 
0.9820503 7.189489 
0.1316746 4.933849 
0.1813361 4.928091 
0.7889433 5.745887 
0.2361389 2.274901 
0.8603428 8.125378 
0.4194253 6.320242 
0.6518571 5.292362 
0.5796996 6.850714 
0.3230073 5.040125 
0.4313352 2.681105 
0.4177731 6.156781 
0.5229728 6.002098 
0.4321971 4.603938 
0.1827753 5.052136 
0.07028956 5.325621 
0.9648443 5.808969 
0.542852 6.042432 
0.7486631 3.123573 
0.5546761 3.900604 
0.6805942 5.276612 
0.2502233 3.164486 
0.2844646 5.046053 
0.1266625 3.903347 
0.6938311 7.502502 
0.8800948 5.515558 
0.9688019 5.77176 
0.317698 5.705533 
0.04539799 4.340877 
0.9499438 4.006136 
0.4002085 4.503139 
0.3712843 6.153975 
0.324154 4.377776 
0.5607702 6.488899 
0.09131426 6.204117 
0.7748837 6.60429 
0.4130615 6.606907 
0.8236272 10.1525 
0.3659332 5.368292 
0.8831239 7.736811 
0.2453555 1.947324 
0.5945249 5.346121 
0.3658872 2.625325 
0.7455364 5.05842 
0.01134493 3.979626 
0.9250593 5.438106 
0.8695126 9.012636 
0.6386169 6.357399 
0.295089 9.604863 
0.9355753 4.927245 
0.6630632 6.158043 
0.6182199 8.372893 
0.5612091 6.00592 
0.1761574 4.60339 
0.5209211 5.218832 
0.7117534 6.583413 
0.9258927 5.227538 
0.06705192 2.156843 
0.2366903 3.00102 
0.6954055 4.3382 
0.3322641 5.497373 
0.1133062 5.016223 
0.939782 7.301107 
0.3720872 3.168644 
0.706058 6.989296 
0.7510025 6.013538 
0.4037556 4.806943 
0.227362 6.111195 
0.2732866 3.808294 
0.07292085 4.236832 
0.9104086 7.750684 
0.4598423 5.711923 
0.6004725 5.217112 
0.2756543 6.105177 
0.9732158 5.694244 
0.873162 7.874754 
0.7511792 6.492626 
0.1361252 5.444489 
0.6552042 6.961605 
0.08037862 3.210828 
0.2653106 5.605331 
0.2238053 3.593505 
0.498867 5.544476 
0.924211 7.215187 
0.8005806 5.843703 
0.8061086 10.69957 
0.664286 7.730276 
0.2298228 6.050219 
0.2863219 5.825003 
0.06147238 2.147393 
0.9495808 6.205989 
0.6499384 5.456045 
0.6179286 5.0433 
0.07290691 3.780146 
0.4943747 5.906692 
0.440831 5.341995 
0.01391704 1.115457 
0.2486821 5.948354 
0.1710462 3.226795 
0.3454387 6.4889 
0.456406 5.532522 
0.6549016 4.374835 
0.9535909 6.983072 
0.7269355 7.897778 
0.2473565 1.699173 
0.6132885 8.841893 
0.1287872 4.253864 
0.05236629 2.210886 
0.5673214 5.734713 
0.7400114 7.554048 
0.7507542 5.890594 
0.3528475 4.772021 
0.1256969 3.473985 
0.8665609 9.556233 
0.06957998 2.04634 
0.6504748 6.208196 
0.2447314 2.935302 
0.3298846 1.653665 
0.2743289 4.452618 
0.979835 6.950959 
0.9133742 5.713238 
0.674176 7.312466 
0.326536 5.216899 
0.1486186 5.520039 
0.5790861 12.79 
0.4775063 8.424918 
0.9607017 6.007872 
0.1576279 4.619955 
0.002057758 2.999055 
0.08602733 3.286605 
0.2389185 6.053221 
0.5905264 2.651035 
0.4353485 3.849082 
0.5972168 1.990338 
0.7620811 7.036868 
0.7892049 4.55922 
0.4708439 4.018532 
0.9342253 6.351674 
0.6458696 6.619369 
0.6656279 8.508071 
0.2704178 3.836261 
0.5027916 3.82545 
0.6381653 3.994882 
0.5346099 5.266322 
0.8069401 7.3241 
0.8065922 6.539343 
0.497164 4.630165 
0.1661654 1.664252 
0.5473772 4.469893 
0.1850099 3.605896 
0.8474121 6.467686 
0.1543815 4.452961 
0.6977532 7.323217 
0.8213939 7.010155 
0.387257 10.98407 
0.7535944 5.890943 
0.799001 7.228599 
0.05194117 7.479309 
