"X" "Y"
"1" 17.5504277739674 39.2318098441267
"2" 15.3706641728058 31.9687164458045
"3" 5.57926276698709 19.600629235744
"4" 10.583273852244 23.4950785483836
"5" 19.2581406235695 72.1510299219882
"6" 19.6070916997269 47.5519682189164
"7" 1.82665176689625 3.54163113708713
"8" 1.41498956829309 21.3110697252946
"9" 6.55187904369086 24.0279984313463
"10" 7.40149084478617 17.5981286979862
"11" 14.3105511460453 40.9080702973172
"12" 15.1559270825237 39.386907000447
"13" 0.0385587709024549 1.97943356068726
"14" 14.8560418048874 32.8833836219013
"15" 3.84837094694376 11.1709464156578
"16" 9.04199254699051 34.9867203181608
"17" 6.44294559489936 10.6475237241223
"18" 2.18142814934254 34.2967646031904
"19" 5.78524723649025 21.5908672821935
"20" 16.389129711315 47.9400001697557
"21" 9.83935400377959 23.049476337528
"22" 0.605129776522517 5.8992334180144
"23" 8.8046306418255 26.3810032013321
"24" 1.5457020374015 5.22544327238902
"25" 5.29920916073024 33.3990752755182
"26" 1.39181348029524 6.02956241762736
"27" 18.142380467616 48.4114382822493
"28" 19.8455357039347 40.8055773241294
"29" 1.28171881660819 3.74604707506747
"30" 13.5021823598072 31.9686441309579
"31" 6.61801076959819 22.1898828044719
"32" 8.95644664764404 25.1339131150337
"33" 16.6824133135378 38.3360970000888
"34" 3.71953089721501 30.4427299120877
"35" 10.2251541800797 21.1234920655529
"36" 9.49974794406444 21.8086192936384
"37" 9.31639557238668 21.4640206597482
"38" 18.1998949451372 40.2082537891899
"39" 13.0288245435804 29.6793820509117
"40" 5.15684549696743 9.15469754669198
"41" 11.8710066517815 43.0478074697307
"42" 0.76396738179028 5.35367992590045
"43" 8.85152855888009 48.2090101359545
"44" 9.33586684521288 28.0487165564469
"45" 15.2984673297033 37.2828284936113
"46" 8.71347378473729 33.5811610682759
"47" 12.8854809841141 27.3262237894498
"48" 14.9791089398786 41.4043029489305
"49" 8.08728771749884 18.7749036942957
"50" 13.1583092035726 59.0852567733638
"51" 1.41003780066967 29.2128632551361
"52" 9.6887677628547 28.381841740042
"53" 5.51068648230284 32.1280711278809
"54" 19.0575643442571 50.0049704709616
"55" 2.51505583059043 6.44292820444705
"56" 10.2116717910394 23.0460429077281
"57" 0.13337193056941 1.32574565782423
"58" 9.207892450504 22.9251189556352
"59" 5.39540118072182 14.5702768319993
"60" 0.445056087337434 13.3988205357371
"61" 8.28744941856712 28.2339234741177
"62" 2.15604800730944 5.77259756699953
"63" 18.8819804927334 45.2135818628906
"64" 0.966959008947015 5.21510864734369
"65" 18.8032598281279 44.317665125341
"66" 0.792758972384036 23.6814820546359
"67" 17.3233285546303 40.0679386335407
"68" 11.7959491861984 25.380306714988
"69" 2.72491985466331 15.0012610565848
"70" 11.4666114468127 41.1264047207179
"71" 0.62799877487123 32.5212349212274
"72" 8.08749089483172 39.457515109367
"73" 3.60938178375363 8.58910750347751
"74" 11.4335963642225 24.4767666186975
"75" 17.8707729279995 54.4685721389451
"76" 7.73498240858316 19.1360662598186
"77" 10.7000785972923 33.6476399100223
